"","id","ResourceID","GeoUnit","Geo","Period","Duration","Label1","Label2","Label3","Label4","Label5","Label6","Value","Unit","Measure","Multiplier","NullReason","Status"
"2249","ea3fff30-9701-4ce0-a9af-31367f4a57e2","CPWEE1",NA,NA,"2017-10-22","P7D","60 to 79",NA,NA,NA,NA,NA,220,"Number","Registered deaths",0,NA,NA
"2250","7eb04b91-ac60-4ac3-a6d2-52f83a8e526a","CPWEE1",NA,NA,"2022-03-20","P7D","60 to 79",NA,NA,NA,NA,NA,253,"Number","Registered deaths",0,NA,NA
"2251","bbba4219-f122-487b-a7a0-2115975ccf22","CPWEE1",NA,NA,"2017-10-29","P7D","60 to 79",NA,NA,NA,NA,NA,223,"Number","Registered deaths",0,NA,NA
"2252","2e1e1251-a723-4d1a-985a-e3296d3c1d97","CPWEE1",NA,NA,"2017-11-19","P7D","60 to 79",NA,NA,NA,NA,NA,204,"Number","Registered deaths",0,NA,NA
"2253","c40a7493-21a6-4d98-a064-b768042ec58c","CPWEE1",NA,NA,"2022-04-03","P7D","60 to 79",NA,NA,NA,NA,NA,239,"Number","Registered deaths",0,NA,NA
"2254","7e8a9ff2-56e0-4495-9d87-6050258c750d","CPWEE1",NA,NA,"2011-01-23","P7D","80 and over",NA,NA,NA,NA,NA,256,"Number","Registered deaths",0,NA,NA
"2255","d90059a8-11de-461e-a953-415ec87debe2","CPWEE1",NA,NA,"2017-11-26","P7D","60 to 79",NA,NA,NA,NA,NA,229,"Number","Registered deaths",0,NA,NA
"2256","12da8bd6-d08d-40e9-befa-1fec9db0844d","CPWEE1",NA,NA,"2017-12-03","P7D","60 to 79",NA,NA,NA,NA,NA,205,"Number","Registered deaths",0,NA,NA
"2257","bebe3487-7e32-4f93-8b06-5b395b56f18b","CPWEE1",NA,NA,"2011-01-30","P7D","80 and over",NA,NA,NA,NA,NA,260,"Number","Registered deaths",0,NA,NA
"2258","1f7f709c-fe78-4cf1-b9e4-2a632354f080","CPWEE1",NA,NA,"2017-12-10","P7D","60 to 79",NA,NA,NA,NA,NA,183,"Number","Registered deaths",0,NA,NA
"2259","aeffa3b5-efd8-47c0-8442-89f95561eb45","CPWEE1",NA,NA,"2011-02-20","P7D","80 and over",NA,NA,NA,NA,NA,264,"Number","Registered deaths",0,NA,NA
"2260","411f1a43-7231-4d9e-a3ab-d54d3e49083a","CPWEE1",NA,NA,"2011-03-06","P7D","80 and over",NA,NA,NA,NA,NA,260,"Number","Registered deaths",0,NA,NA
"2261","689fbbfa-11de-465b-b1fd-f25150499fc5","CPWEE1",NA,NA,"2017-12-24","P7D","60 to 79",NA,NA,NA,NA,NA,226,"Number","Registered deaths",0,NA,NA
"2262","303b24f7-9db8-41b0-919d-f2464f252933","CPWEE1",NA,NA,"2011-03-13","P7D","80 and over",NA,NA,NA,NA,NA,257,"Number","Registered deaths",0,NA,NA
"2263","3e7dd39c-d525-47f2-a098-d2b421eccb57","CPWEE1",NA,NA,"2017-12-31","P7D","60 to 79",NA,NA,NA,NA,NA,240,"Number","Registered deaths",0,NA,NA
"2264","6736ee42-6786-4149-b605-4745e75708c9","CPWEE1",NA,NA,"2011-03-27","P7D","80 and over",NA,NA,NA,NA,NA,257,"Number","Registered deaths",0,NA,NA
"2265","fcfa76ca-3788-437f-a7ac-6418bd273bb0","CPWEE1",NA,NA,"2018-01-28","P7D","60 to 79",NA,NA,NA,NA,NA,239,"Number","Registered deaths",0,NA,NA
"2266","1f0e63c9-5d34-4b30-93fa-7a0b163b5f75","CPWEE1",NA,NA,"2011-04-17","P7D","80 and over",NA,NA,NA,NA,NA,274,"Number","Registered deaths",0,NA,NA
"2267","2fd4db9a-d790-4250-9afe-7bc7c7668af9","CPWEE1",NA,NA,"2018-02-25","P7D","60 to 79",NA,NA,NA,NA,NA,195,"Number","Registered deaths",0,NA,NA
"2268","0a10e97e-4685-4d99-aa0d-1193aa9ac852","CPWEE1",NA,NA,"2018-03-18","P7D","60 to 79",NA,NA,NA,NA,NA,223,"Number","Registered deaths",0,NA,NA
"2269","1aaab4a7-c1a5-48ef-9d7f-91e225716f08","CPWEE1",NA,NA,"2011-05-01","P7D","80 and over",NA,NA,NA,NA,NA,278,"Number","Registered deaths",0,NA,NA
"2270","3ffb83c4-c0fd-4c4d-a71f-24be74306ce8","CPWEE1",NA,NA,"2011-05-15","P7D","80 and over",NA,NA,NA,NA,NA,301,"Number","Registered deaths",0,NA,NA
"2271","4439100c-ccee-44c0-9d6d-0cf8a6a8761d","CPWEE1",NA,NA,"2018-03-25","P7D","60 to 79",NA,NA,NA,NA,NA,237,"Number","Registered deaths",0,NA,NA
"2272","1ce9168a-a7ce-452c-a16b-d3c69daf0433","CPWEE1",NA,NA,"2018-04-01","P7D","60 to 79",NA,NA,NA,NA,NA,197,"Number","Registered deaths",0,NA,NA
"2273","1f511eac-dad6-4593-8aca-1025d1eb9a79","CPWEE1",NA,NA,"2011-05-22","P7D","80 and over",NA,NA,NA,NA,NA,277,"Number","Registered deaths",0,NA,NA
"2274","7e9ee562-13f2-4db9-88cb-e20628b55547","CPWEE1",NA,NA,"2011-05-29","P7D","80 and over",NA,NA,NA,NA,NA,297,"Number","Registered deaths",0,NA,NA
"2275","a0e94ebc-9e54-4b6f-a49c-f8121d10475c","CPWEE1",NA,NA,"2018-04-08","P7D","60 to 79",NA,NA,NA,NA,NA,199,"Number","Registered deaths",0,NA,NA
"2276","35fc5723-acf8-420c-92d1-0e9a62aabca6","CPWEE1",NA,NA,"2018-04-22","P7D","60 to 79",NA,NA,NA,NA,NA,223,"Number","Registered deaths",0,NA,NA
"2277","8b60dad1-717d-413a-8b54-34f78901b8f4","CPWEE1",NA,NA,"2011-06-19","P7D","80 and over",NA,NA,NA,NA,NA,306,"Number","Registered deaths",0,NA,NA
"2278","e45509c1-2a99-417c-9219-91ec3e491f26","CPWEE1",NA,NA,"2011-07-03","P7D","80 and over",NA,NA,NA,NA,NA,314,"Number","Registered deaths",0,NA,NA
"2279","4c0dfe02-6ee3-4caf-beb7-66b7db28c404","CPWEE1",NA,NA,"2011-07-24","P7D","80 and over",NA,NA,NA,NA,NA,328,"Number","Registered deaths",0,NA,NA
"2280","e6362625-26df-4aa8-a24f-0f169f76ca90","CPWEE1",NA,NA,"2011-07-31","P7D","80 and over",NA,NA,NA,NA,NA,349,"Number","Registered deaths",0,NA,NA
"2281","d3de2bb8-e776-4ef6-b45e-6194e47d1391","CPWEE1",NA,NA,"2011-09-11","P7D","80 and over",NA,NA,NA,NA,NA,377,"Number","Registered deaths",0,NA,NA
"2282","5e99ce5c-bad7-4a2b-a764-dd00f6c81b4c","CPWEE1",NA,NA,"2011-09-25","P7D","80 and over",NA,NA,NA,NA,NA,323,"Number","Registered deaths",0,NA,NA
"2283","e56d5699-84bc-4f37-90c3-f4abd98ae4ed","CPWEE1",NA,NA,"2018-05-20","P7D","60 to 79",NA,NA,NA,NA,NA,241,"Number","Registered deaths",0,NA,NA
"2284","aaacf0d3-464f-497d-8f36-e30ef5617d32","CPWEE1",NA,NA,"2018-06-03","P7D","60 to 79",NA,NA,NA,NA,NA,245,"Number","Registered deaths",0,NA,NA
"2285","c0a2a8f5-e912-44d7-975a-7320c4acedf6","CPWEE1",NA,NA,"2011-10-16","P7D","80 and over",NA,NA,NA,NA,NA,311,"Number","Registered deaths",0,NA,NA
"2286","bb810a60-cb8d-43a2-8638-86688f121da0","CPWEE1",NA,NA,"2018-06-17","P7D","60 to 79",NA,NA,NA,NA,NA,236,"Number","Registered deaths",0,NA,NA
"2287","c335037f-e57e-4a2f-a4c0-a728f597bc68","CPWEE1",NA,NA,"2011-10-23","P7D","80 and over",NA,NA,NA,NA,NA,302,"Number","Registered deaths",0,NA,NA
"2288","62907fdd-5fdb-4884-92b0-9d5e21599e4e","CPWEE1",NA,NA,"2018-06-24","P7D","60 to 79",NA,NA,NA,NA,NA,246,"Number","Registered deaths",0,NA,NA
"2289","d4ddf162-daa6-4e0a-9dc4-6e27783a4307","CPWEE1",NA,NA,"2011-11-06","P7D","80 and over",NA,NA,NA,NA,NA,280,"Number","Registered deaths",0,NA,NA
"2290","3580160c-a75a-476b-9dd0-872c63f9e04c","CPWEE1",NA,NA,"2018-07-01","P7D","60 to 79",NA,NA,NA,NA,NA,228,"Number","Registered deaths",0,NA,NA
"2291","53fc2446-7352-4051-867b-a0d0ae23cbc6","CPWEE1",NA,NA,"2011-11-13","P7D","80 and over",NA,NA,NA,NA,NA,329,"Number","Registered deaths",0,NA,NA
"2292","3bd0b0c5-bc9d-43b0-a19d-862f1f4b36a0","CPWEE1",NA,NA,"2011-11-20","P7D","80 and over",NA,NA,NA,NA,NA,262,"Number","Registered deaths",0,NA,NA
"2293","4588d93d-32f4-40a1-a8f7-8b9857344b77","CPWEE1",NA,NA,"2018-07-08","P7D","60 to 79",NA,NA,NA,NA,NA,193,"Number","Registered deaths",0,NA,NA
"2294","709efbe3-4b2b-4026-a700-d4ba31a15f3c","CPWEE1",NA,NA,"2018-07-15","P7D","60 to 79",NA,NA,NA,NA,NA,214,"Number","Registered deaths",0,NA,NA
"2295","934562ae-e500-4560-a861-68e414df67ff","CPWEE1",NA,NA,"2011-11-27","P7D","80 and over",NA,NA,NA,NA,NA,267,"Number","Registered deaths",0,NA,NA
"2296","0b1905d1-9ba8-4a06-b17b-af36605dbeea","CPWEE1",NA,NA,"2018-07-22","P7D","60 to 79",NA,NA,NA,NA,NA,259,"Number","Registered deaths",0,NA,NA
"2297","6597a3e3-ccfd-4d46-962a-065842bd7b6d","CPWEE1",NA,NA,"2011-12-11","P7D","80 and over",NA,NA,NA,NA,NA,232,"Number","Registered deaths",0,NA,NA
"2298","44b95044-0e6c-47b3-972c-915c68625377","CPWEE1",NA,NA,"2011-12-18","P7D","80 and over",NA,NA,NA,NA,NA,266,"Number","Registered deaths",0,NA,NA
"2299","f5429ba1-33b0-4ef2-a31c-c1a9d2712107","CPWEE1",NA,NA,"2018-08-12","P7D","60 to 79",NA,NA,NA,NA,NA,241,"Number","Registered deaths",0,NA,NA
"2300","9a4de4d1-1ca1-4da4-8b90-769d783ad429","CPWEE1",NA,NA,"2012-01-01","P7D","80 and over",NA,NA,NA,NA,NA,260,"Number","Registered deaths",0,NA,NA
"2301","cff4c4d9-8bf3-45ad-9663-335689dc7def","CPWEE1",NA,NA,"2018-09-02","P7D","60 to 79",NA,NA,NA,NA,NA,255,"Number","Registered deaths",0,NA,NA
"2302","5230413f-52fd-441b-99eb-337df046acf0","CPWEE1",NA,NA,"2018-10-14","P7D","60 to 79",NA,NA,NA,NA,NA,226,"Number","Registered deaths",0,NA,NA
"2303","83053bcb-6c0f-4820-85bc-d98d9351d0c9","CPWEE1",NA,NA,"2012-01-15","P7D","80 and over",NA,NA,NA,NA,NA,280,"Number","Registered deaths",0,NA,NA
"2304","04b13172-fb26-42dd-89b7-f3e2a4326361","CPWEE1",NA,NA,"2018-11-04","P7D","60 to 79",NA,NA,NA,NA,NA,195,"Number","Registered deaths",0,NA,NA
"2305","730382bd-4744-45de-b881-ec6c4e420857","CPWEE1",NA,NA,"2012-01-22","P7D","80 and over",NA,NA,NA,NA,NA,269,"Number","Registered deaths",0,NA,NA
"2306","0f78896e-0a8f-47ce-84a4-00594fb8519b","CPWEE1",NA,NA,"2012-01-29","P7D","80 and over",NA,NA,NA,NA,NA,247,"Number","Registered deaths",0,NA,NA
"2307","82767073-a744-4043-8995-c98fd34b3f20","CPWEE1",NA,NA,"2018-11-18","P7D","60 to 79",NA,NA,NA,NA,NA,212,"Number","Registered deaths",0,NA,NA
"2308","3565f614-2a06-45ee-b8b0-771cee10626f","CPWEE1",NA,NA,"2018-11-25","P7D","60 to 79",NA,NA,NA,NA,NA,207,"Number","Registered deaths",0,NA,NA
"2309","ffda0ab9-6176-4322-b61c-76f89763c36d","CPWEE1",NA,NA,"2012-02-19","P7D","80 and over",NA,NA,NA,NA,NA,238,"Number","Registered deaths",0,NA,NA
"2310","611ab6cf-496f-4e74-88aa-4d1b0c9a7902","CPWEE1",NA,NA,"2012-02-26","P7D","80 and over",NA,NA,NA,NA,NA,273,"Number","Registered deaths",0,NA,NA
"2311","c8f760aa-4af2-455c-a666-976d3837f47b","CPWEE1",NA,NA,"2018-12-02","P7D","60 to 79",NA,NA,NA,NA,NA,214,"Number","Registered deaths",0,NA,NA
"2312","3100de67-c8eb-4364-9eaa-0b64ed2fa28d","CPWEE1",NA,NA,"2018-12-09","P7D","60 to 79",NA,NA,NA,NA,NA,187,"Number","Registered deaths",0,NA,NA
"2313","cac02df2-7e2b-4ea1-8570-1119645d505e","CPWEE1",NA,NA,"2012-03-04","P7D","80 and over",NA,NA,NA,NA,NA,239,"Number","Registered deaths",0,NA,NA
"2314","0b03375d-77e0-4b3f-a525-d50dd76693b7","CPWEE1",NA,NA,"2012-03-25","P7D","80 and over",NA,NA,NA,NA,NA,271,"Number","Registered deaths",0,NA,NA
"2315","a28b5920-4422-463e-b4e7-8223845b19df","CPWEE1",NA,NA,"2018-12-23","P7D","60 to 79",NA,NA,NA,NA,NA,199,"Number","Registered deaths",0,NA,NA
"2316","2b927b9d-35c7-456d-9f9a-2247c3a432c0","CPWEE1",NA,NA,"2018-12-30","P7D","60 to 79",NA,NA,NA,NA,NA,195,"Number","Registered deaths",0,NA,NA
"2317","c2a719d7-d884-469c-a1ee-af2bdf8fd3b2","CPWEE1",NA,NA,"2012-04-22","P7D","80 and over",NA,NA,NA,NA,NA,304,"Number","Registered deaths",0,NA,NA
"2318","81a15bd2-5cc9-44c3-aeff-9f72be8c6f45","CPWEE1",NA,NA,"2012-05-06","P7D","80 and over",NA,NA,NA,NA,NA,270,"Number","Registered deaths",0,NA,NA
"2319","d44b16f5-b809-4cab-9509-8f4464cc4dbc","CPWEE1",NA,NA,"2019-01-27","P7D","60 to 79",NA,NA,NA,NA,NA,207,"Number","Registered deaths",0,NA,NA
"2320","1487cb0d-106f-4b7d-9017-64c199badc27","CPWEE1",NA,NA,"2019-03-10","P7D","60 to 79",NA,NA,NA,NA,NA,239,"Number","Registered deaths",0,NA,NA
"2321","3ad84a3f-a571-4310-af03-8b9a0a73571b","CPWEE1",NA,NA,"2012-05-20","P7D","80 and over",NA,NA,NA,NA,NA,285,"Number","Registered deaths",0,NA,NA
"2322","1ed81993-2737-4e7b-b4a1-7370eb9eb121","CPWEE1",NA,NA,"2019-03-17","P7D","60 to 79",NA,NA,NA,NA,NA,252,"Number","Registered deaths",0,NA,NA
"2323","d570060d-afe6-42b2-851f-1abc9a1c5818","CPWEE1",NA,NA,"2012-06-03","P7D","80 and over",NA,NA,NA,NA,NA,339,"Number","Registered deaths",0,NA,NA
"2324","4b46593e-a39c-41f6-aeb6-982b30f7011f","CPWEE1",NA,NA,"2019-03-24","P7D","60 to 79",NA,NA,NA,NA,NA,221,"Number","Registered deaths",0,NA,NA
"2325","d3a578a6-a665-4f15-b227-e594487ff52a","CPWEE1",NA,NA,"2012-06-17","P7D","80 and over",NA,NA,NA,NA,NA,310,"Number","Registered deaths",0,NA,NA
"2326","77c87443-342b-4487-8e16-5e6508b17d89","CPWEE1",NA,NA,"2012-06-24","P7D","80 and over",NA,NA,NA,NA,NA,350,"Number","Registered deaths",0,NA,NA
"2327","f093c1f3-3c5d-495c-a864-a887f6f360a3","CPWEE1",NA,NA,"2019-04-28","P7D","60 to 79",NA,NA,NA,NA,NA,226,"Number","Registered deaths",0,NA,NA
"2328","8162234c-9ef7-4d2d-9a09-8d34fa01319d","CPWEE1",NA,NA,"2012-07-01","P7D","80 and over",NA,NA,NA,NA,NA,323,"Number","Registered deaths",0,NA,NA
"2329","f7fd04d3-0db0-415e-b4b8-60a8b2e84806","CPWEE1",NA,NA,"2019-06-02","P7D","60 to 79",NA,NA,NA,NA,NA,262,"Number","Registered deaths",0,NA,NA
"2330","266f2087-8661-4748-a329-d351e0bb1fe5","CPWEE1",NA,NA,"2019-06-23","P7D","60 to 79",NA,NA,NA,NA,NA,248,"Number","Registered deaths",0,NA,NA
"2331","6370e78a-c2a0-4446-af31-25d1a0a05b5b","CPWEE1",NA,NA,"2012-07-15","P7D","80 and over",NA,NA,NA,NA,NA,388,"Number","Registered deaths",0,NA,NA
"2332","7918af32-ea93-45b5-a52f-e644857f2777","CPWEE1",NA,NA,"2012-08-26","P7D","80 and over",NA,NA,NA,NA,NA,343,"Number","Registered deaths",0,NA,NA
"2333","8820f03c-ad6b-4a90-ba2a-ff2d06e99928","CPWEE1",NA,NA,"2019-06-30","P7D","60 to 79",NA,NA,NA,NA,NA,252,"Number","Registered deaths",0,NA,NA
"2334","b637ad9c-1c2c-49ff-929f-0697873aacfd","CPWEE1",NA,NA,"2012-09-30","P7D","80 and over",NA,NA,NA,NA,NA,339,"Number","Registered deaths",0,NA,NA
"2335","fe3cf031-759b-44b5-8ef1-77b98e2ecbe7","CPWEE1",NA,NA,"2019-07-28","P7D","60 to 79",NA,NA,NA,NA,NA,238,"Number","Registered deaths",0,NA,NA
"2336","0917c50c-5b81-42aa-b5a8-413ed06970f5","CPWEE1",NA,NA,"2019-08-18","P7D","60 to 79",NA,NA,NA,NA,NA,238,"Number","Registered deaths",0,NA,NA
"2337","e9850f68-b13f-4bdc-80c2-a1b66199918f","CPWEE1",NA,NA,"2012-10-07","P7D","80 and over",NA,NA,NA,NA,NA,305,"Number","Registered deaths",0,NA,NA
"2338","23f9fb41-4ef1-4828-a33d-77727ccfbf45","CPWEE1",NA,NA,"2012-10-14","P7D","80 and over",NA,NA,NA,NA,NA,293,"Number","Registered deaths",0,NA,NA
"2339","c12df115-f161-443d-b339-0d92ba33b37f","CPWEE1",NA,NA,"2019-09-08","P7D","60 to 79",NA,NA,NA,NA,NA,239,"Number","Registered deaths",0,NA,NA
"2340","ddd92153-0a88-4cf1-9aba-5319cd54e0ad","CPWEE1",NA,NA,"2012-11-11","P7D","80 and over",NA,NA,NA,NA,NA,299,"Number","Registered deaths",0,NA,NA
"2341","fd7ccbe1-86eb-43fe-add6-8647215fa57d","CPWEE1",NA,NA,"2019-09-22","P7D","60 to 79",NA,NA,NA,NA,NA,228,"Number","Registered deaths",0,NA,NA
"2342","9f432948-ab20-4bb7-a0ea-d77816d21e76","CPWEE1",NA,NA,"2019-10-20","P7D","60 to 79",NA,NA,NA,NA,NA,199,"Number","Registered deaths",0,NA,NA
"2343","44da89b3-f7b0-4886-a880-586daa32bfa7","CPWEE1",NA,NA,"2019-10-27","P7D","60 to 79",NA,NA,NA,NA,NA,219,"Number","Registered deaths",0,NA,NA
"2344","e70118c1-817a-460f-9035-50f6b106c907","CPWEE1",NA,NA,"2019-11-10","P7D","60 to 79",NA,NA,NA,NA,NA,200,"Number","Registered deaths",0,NA,NA
"2345","8f027d90-0287-44e4-901d-661de67ee550","CPWEE1",NA,NA,"2019-12-01","P7D","60 to 79",NA,NA,NA,NA,NA,213,"Number","Registered deaths",0,NA,NA
"2346","6d99e233-7e5f-48cc-b9ba-897df5642d95","CPWEE1",NA,NA,"2019-12-08","P7D","60 to 79",NA,NA,NA,NA,NA,192,"Number","Registered deaths",0,NA,NA
"2347","cd1e7613-d918-4244-bdc3-6bc415e21534","CPWEE1",NA,NA,"2019-12-22","P7D","60 to 79",NA,NA,NA,NA,NA,207,"Number","Registered deaths",0,NA,NA
"2348","94694fe9-d58f-4d2c-acb4-6e7d0b00360e","CPWEE1",NA,NA,"2020-01-05","P7D","60 to 79",NA,NA,NA,NA,NA,214,"Number","Registered deaths",0,NA,NA
"2349","01f64dc8-5694-4d97-840d-1463077a919b","CPWEE1",NA,NA,"2020-01-19","P7D","60 to 79",NA,NA,NA,NA,NA,216,"Number","Registered deaths",0,NA,NA
"2350","30d1db8f-c2f4-47c3-bb75-74174f6b5e87","CPWEE1",NA,NA,"2020-02-09","P7D","60 to 79",NA,NA,NA,NA,NA,191,"Number","Registered deaths",0,NA,NA
"2351","7779b210-1db6-42e5-b467-dd18537a9621","CPWEE1",NA,NA,"2020-03-08","P7D","60 to 79",NA,NA,NA,NA,NA,226,"Number","Registered deaths",0,NA,NA
"2352","dbe8cb9c-e3c6-4480-880a-e9ba7776c105","CPWEE1",NA,NA,"2020-03-29","P7D","60 to 79",NA,NA,NA,NA,NA,213,"Number","Registered deaths",0,NA,NA
"2353","52268bc8-a538-479e-8bb1-202883b047ea","CPWEE1",NA,NA,"2020-04-12","P7D","60 to 79",NA,NA,NA,NA,NA,252,"Number","Registered deaths",0,NA,NA
"2354","536a210d-6364-4a1a-b37a-19f3c0d2a885","CPWEE1",NA,NA,"2020-04-19","P7D","60 to 79",NA,NA,NA,NA,NA,237,"Number","Registered deaths",0,NA,NA
"2355","2234e9a0-29d5-4ec2-9c5d-8741b1de3fe3","CPWEE1",NA,NA,"2020-04-26","P7D","60 to 79",NA,NA,NA,NA,NA,198,"Number","Registered deaths",0,NA,NA
"2356","d2b55ad4-4661-4d73-aea7-43122da0bb4d","CPWEE1",NA,NA,"2020-05-10","P7D","60 to 79",NA,NA,NA,NA,NA,215,"Number","Registered deaths",0,NA,NA
"2357","28730a8c-5592-472c-bb44-50584870e50c","CPWEE1",NA,NA,"2020-05-24","P7D","60 to 79",NA,NA,NA,NA,NA,218,"Number","Registered deaths",0,NA,NA
"2358","7fd69543-a683-42b9-b7b4-5228d96b1d1f","CPWEE1",NA,NA,"2020-05-31","P7D","60 to 79",NA,NA,NA,NA,NA,232,"Number","Registered deaths",0,NA,NA
"2359","ec772b07-590b-4df6-b381-a73ccc9b3d69","CPWEE1",NA,NA,"2020-06-14","P7D","60 to 79",NA,NA,NA,NA,NA,202,"Number","Registered deaths",0,NA,NA
"2360","48d88918-80c4-4968-b7dd-75e6a37529c3","CPWEE1",NA,NA,"2020-06-21","P7D","60 to 79",NA,NA,NA,NA,NA,195,"Number","Registered deaths",0,NA,NA
"2361","3724046d-85cd-4e1e-b9b7-a87617656d57","CPWEE1",NA,NA,"2020-06-28","P7D","60 to 79",NA,NA,NA,NA,NA,223,"Number","Registered deaths",0,NA,NA
"2362","b27764bf-0831-43c1-9086-7667837af047","CPWEE1",NA,NA,"2020-07-05","P7D","60 to 79",NA,NA,NA,NA,NA,228,"Number","Registered deaths",0,NA,NA
"2363","7d2b22e2-552a-4646-b845-c6e12ad677e4","CPWEE1",NA,NA,"2020-07-19","P7D","60 to 79",NA,NA,NA,NA,NA,240,"Number","Registered deaths",0,NA,NA
"2364","3d7a7d3c-4ed0-463e-952b-f10b9a613c01","CPWEE1",NA,NA,"2020-08-02","P7D","60 to 79",NA,NA,NA,NA,NA,259,"Number","Registered deaths",0,NA,NA
"2365","b485c0da-47d3-4528-9f16-15a3ef3cffc4","CPWEE1",NA,NA,"2020-08-09","P7D","60 to 79",NA,NA,NA,NA,NA,227,"Number","Registered deaths",0,NA,NA
"2366","de754555-1d75-4b78-ab06-beee3a7de6dd","CPWEE1",NA,NA,"2020-08-23","P7D","60 to 79",NA,NA,NA,NA,NA,216,"Number","Registered deaths",0,NA,NA
"2367","1d356d14-d9e5-4f08-9769-1f97b213ba61","CPWEE1",NA,NA,"2020-09-06","P7D","60 to 79",NA,NA,NA,NA,NA,227,"Number","Registered deaths",0,NA,NA
"2368","c0aba75e-3795-43ce-baca-cd42ab614a40","CPWEE1",NA,NA,"2020-09-13","P7D","60 to 79",NA,NA,NA,NA,NA,236,"Number","Registered deaths",0,NA,NA
"2369","883386e1-e1f9-41f4-b857-f707d518eb8c","CPWEE1",NA,NA,"2020-09-20","P7D","60 to 79",NA,NA,NA,NA,NA,224,"Number","Registered deaths",0,NA,NA
"2370","e2e71898-b693-4a61-a729-302ed3850535","CPWEE1",NA,NA,"2020-09-27","P7D","60 to 79",NA,NA,NA,NA,NA,212,"Number","Registered deaths",0,NA,NA
"2371","6a93a23d-d993-45d7-a783-0ff79f78b1f8","CPWEE1",NA,NA,"2020-10-18","P7D","60 to 79",NA,NA,NA,NA,NA,226,"Number","Registered deaths",0,NA,NA
"2372","2ac368f4-3695-440c-9f8d-01be4104d482","CPWEE1",NA,NA,"2020-11-01","P7D","60 to 79",NA,NA,NA,NA,NA,210,"Number","Registered deaths",0,NA,NA
"2373","a78b94c1-6bc4-40e2-ac34-462ba3613780","CPWEE1",NA,NA,"2020-11-08","P7D","60 to 79",NA,NA,NA,NA,NA,228,"Number","Registered deaths",0,NA,NA
"2374","17eefc54-f893-4ed9-bedb-8d86fb66b5f8","CPWEE1",NA,NA,"2021-01-31","P7D","60 to 79",NA,NA,NA,NA,NA,208,"Number","Registered deaths",0,NA,NA
"2375","ff575838-c045-44d0-a680-f4a650be4b33","CPWEE1",NA,NA,"2021-02-07","P7D","60 to 79",NA,NA,NA,NA,NA,220,"Number","Registered deaths",0,NA,NA
"2376","21f647f4-5f55-4ca6-a28d-55ee68733714","CPWEE1",NA,NA,"2021-02-21","P7D","60 to 79",NA,NA,NA,NA,NA,196,"Number","Registered deaths",0,NA,NA
"2377","c06fd605-dadc-4fac-8cd6-42e6afac0e9e","CPWEE1",NA,NA,"2021-02-28","P7D","60 to 79",NA,NA,NA,NA,NA,205,"Number","Registered deaths",0,NA,NA
"2378","2dd88168-aa0f-4ea9-ade2-7ae9f322ffb7","CPWEE1",NA,NA,"2021-03-07","P7D","60 to 79",NA,NA,NA,NA,NA,211,"Number","Registered deaths",0,NA,NA
"2379","80f927c8-46fb-4928-8506-31b7d6918c13","CPWEE1",NA,NA,"2021-03-28","P7D","60 to 79",NA,NA,NA,NA,NA,229,"Number","Registered deaths",0,NA,NA
"2380","bc31b150-8209-4ba7-bf0a-08f74d462ed7","CPWEE1",NA,NA,"2021-04-18","P7D","60 to 79",NA,NA,NA,NA,NA,202,"Number","Registered deaths",0,NA,NA
"2381","e4c3e08b-677c-4a81-8b57-9a0c4fdb2426","CPWEE1",NA,NA,"2021-05-02","P7D","60 to 79",NA,NA,NA,NA,NA,233,"Number","Registered deaths",0,NA,NA
"2382","682359a1-9a82-4843-82a6-e7cfeccc6e5a","CPWEE1",NA,NA,"2021-05-09","P7D","60 to 79",NA,NA,NA,NA,NA,217,"Number","Registered deaths",0,NA,NA
"2383","24f91907-5095-46c3-ac60-7faa35659eca","CPWEE1",NA,NA,"2021-05-16","P7D","60 to 79",NA,NA,NA,NA,NA,239,"Number","Registered deaths",0,NA,NA
"2384","ef252662-41f8-4ecd-8312-939c5637b3d2","CPWEE1",NA,NA,"2021-06-06","P7D","60 to 79",NA,NA,NA,NA,NA,231,"Number","Registered deaths",0,NA,NA
"2385","dfbfdc52-a4c1-4280-bccf-125a702753cd","CPWEE1",NA,NA,"2021-06-13","P7D","60 to 79",NA,NA,NA,NA,NA,229,"Number","Registered deaths",0,NA,NA
"2386","036c1bea-8704-488f-8cf9-a747f35603fd","CPWEE1",NA,NA,"2021-06-20","P7D","60 to 79",NA,NA,NA,NA,NA,252,"Number","Registered deaths",0,NA,NA
"2387","134a8c38-1fa8-4763-aff2-1b78a67980cf","CPWEE1",NA,NA,"2021-07-11","P7D","60 to 79",NA,NA,NA,NA,NA,262,"Number","Registered deaths",0,NA,NA
"2388","87a4b5a6-b5a8-465d-9bef-3153a486da13","CPWEE1",NA,NA,"2021-07-18","P7D","60 to 79",NA,NA,NA,NA,NA,254,"Number","Registered deaths",0,NA,NA
"2389","d75fd52a-abc4-460c-b941-e9450f8259de","CPWEE1",NA,NA,"2021-08-08","P7D","60 to 79",NA,NA,NA,NA,NA,258,"Number","Registered deaths",0,NA,NA
"2390","0a515f30-5dc5-4176-bebe-5aae095057d8","CPWEE1",NA,NA,"2021-09-05","P7D","60 to 79",NA,NA,NA,NA,NA,246,"Number","Registered deaths",0,NA,NA
